Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value(lap平均心率),ns1:Value2(最高心率),ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:DistanceMeters3,ns1:Value4(Heart Rate),ns2:Speed,ns1:LatitudeDegrees(緯度),ns1:LongitudeDegrees(經度),ns1:AltitudeMeters(海拔高度),ns2:AvgSpeed,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:39:47.000Z,3989.860107,113,6.414000034,25.07718042,121.5548661,7.800000191,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:39:50.000Z,4011.320068,113,6.994999886,25.07719282,121.5546537,8.399999619,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:39:53.000Z,4033.73999,113,7.252999783,25.07721847,121.5544334,8,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:39:56.000Z,4057.889893,113,7.329999924,25.07720715,121.5541943,8.399999619,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:39:59.000Z,4078.310059,113,7.566999912,25.07719751,121.5539931,7.599999905,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:03.000Z,4102.879883,116,6.744999886,25.07720849,121.5537507,7.800000191,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:06.000Z,4124.47998,117,6.464000225,25.0772359,121.5535384,6.199999809,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:09.000Z,4146.470215,119,6.964000225,25.0772126,121.5533224,6,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:12.000Z,4168.22998,120,7.146999836,25.07720162,121.5531069,6.599999905,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:15.000Z,4189.509766,121,7.143000126,25.07720707,121.5528966,6.599999905,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:18.000Z,4211.330078,121,7.118999958,25.07722476,121.5526812,6.599999905,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:21.000Z,4235.029785,121,7.394000053,25.07723724,121.552447,6.800000191,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:25.000Z,4269.339844,121,7.543000221,25.07726147,121.5521077,9,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:29.000Z,4289.5,119,7.329999924,25.07727052,121.5519082,10.19999981,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:32.000Z,4312.899902,118,7.168000221,25.07726708,121.5516759,11.60000038,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:35.000Z,4332.939941,117,7.390999794,25.07726558,121.5514785,12.80000019,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:39.000Z,4360.25,116,6.756999969,25.07726197,121.5512075,15.39999962,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:42.000Z,4383.759766,116,6.559000015,25.07724948,121.5509746,17.60000038,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:45.000Z,4404.060059,116,7.270999908,25.07723926,121.550774,18.20000076,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:48.000Z,4428.97998,115,7.050000191,25.07726918,121.5505291,19,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:51.000Z,4454.149902,113,7.40199995,25.07728251,121.5502797,19,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:54.000Z,4480.870117,115,7.868999958,25.07729692,121.550015,19,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:40:57.000Z,4505.189941,116,8.406999588,25.07731478,121.5497744,19.60000038,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:00.000Z,4526.680176,116,8.232000351,25.07732098,121.5495612,19.60000038,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:03.000Z,4549.910156,114,7.869999886,25.07729106,121.5493338,20.20000076,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:06.000Z,4574.279785,112,7.84499979,25.07717916,121.5491272,21,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:09.000Z,4596.180176,111,7.875999928,25.07707732,121.5489455,20.79999924,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:12.000Z,4616.620117,111,7.493000031,25.07710733,121.5487473,20.39999962,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:15.000Z,4640.680176,112,7.320000172,25.07717857,121.548522,17.39999962,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:18.000Z,4665.410156,112,7.651000023,25.07721285,121.5482811,13,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:21.000Z,4692.740234,111,8.031000137,25.07719005,121.5480112,10,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:24.000Z,4716.939941,111,8.241000175,25.07712459,121.5477823,7.199999809,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:27.000Z,4738.399902,113,8.010000229,25.07707413,121.5475767,6.199999809,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:30.000Z,4761.759766,115,7.789999962,25.07703574,121.5473504,6.400000095,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:34.000Z,4788.790039,113,7.137000084,25.07708495,121.5470886,8.800000191,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:37.000Z,4813.410156,113,7.188000202,25.07713968,121.5468517,11.80000019,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:36:16.000Z,324.42,1609,8.451000214,29,108,121,Active,Manual,2024-09-04T12:41:39.000Z,4828,114,7.505000114,25.07717103,121.5467116,12.80000019,4.960000038,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:42.000Z,4852.77002,114,7.686999798,25.07728645,121.5465055,14.60000038,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:45.000Z,4874.660156,115,7.921000004,25.07741109,121.5463422,15.39999962,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:48.000Z,4897.569824,116,7.571000099,25.07740078,121.5461171,18.79999924,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:51.000Z,4921.759766,115,7.823999882,25.07737965,121.5458781,19.79999924,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:54.000Z,4942.830078,113,7.880000114,25.07737773,121.5456688,17.39999962,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:41:57.000Z,4964.720215,111,7.434999943,25.0773758,121.5454517,15,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:00.000Z,4987.779785,111,7.374000072,25.07736574,121.545223,13.39999962,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:03.000Z,5009.319824,113,7.434000015,25.0773535,121.5450098,11.60000038,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:06.000Z,5037.060059,113,7.447000027,25.07726759,121.5447529,8,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:10.000Z,5064.549805,114,7.953999996,25.07727438,121.5444893,6.599999905,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:13.000Z,5085.740234,117,7.364999771,25.07726993,121.5442794,6.400000095,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:16.000Z,5109.459961,119,7.19299984,25.07728796,121.544045,6.599999905,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:19.000Z,5133.930176,120,7.511000156,25.07731905,121.5438061,7.400000095,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:22.000Z,5160.830078,118,7.886000156,25.07734093,121.5435405,7.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:25.000Z,5187.899902,117,8.347999573,25.07733875,121.5432718,5.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:28.000Z,5209.040039,118,8.611000061,25.07737169,121.5430651,7.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:31.000Z,5230.399902,119,7.683000088,25.07742316,121.5428611,8.600000381,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:34.000Z,5252.189941,121,7.215000153,25.07744981,121.5426469,10.60000038,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:37.000Z,5277.5,122,7.382999897,25.07744126,121.5423959,11.39999962,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:40.000Z,5301.77002,121,7.90199995,25.07744009,121.5421549,11.80000019,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:43.000Z,5323.439941,119,7.980999947,25.07745576,121.5419409,11.19999981,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:46.000Z,5344.100098,116,7.468999863,25.0774592,121.5417358,9.600000381,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:49.000Z,5364.759766,115,7.019000053,25.07745492,121.5415309,8.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:52.000Z,5386.149902,115,7.039000034,25.0774571,121.5413186,8.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:55.000Z,5409.419922,115,7.130000114,25.07747043,121.5410881,8.600000381,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:42:58.000Z,5432.669922,115,7.428999901,25.07748786,121.5408581,10.80000019,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:01.000Z,5456.430176,117,7.71600008,25.07751058,121.5406245,12.60000038,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:04.000Z,5479.560059,118,7.788000107,25.07751762,121.540395,11.39999962,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:07.000Z,5502.109863,119,7.806000233,25.07752365,121.5401712,9.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:10.000Z,5523.169922,120,7.548999786,25.07753983,121.539963,8,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:13.000Z,5546.310059,119,7.322000027,25.07756121,121.5397348,6.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:16.000Z,5570.549805,119,7.593999863,25.07758208,121.5394953,5.599999905,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:19.000Z,5594.790039,121,7.861000061,25.07759633,121.5392552,6.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:22.000Z,5615.640137,122,7.910999775,25.07761125,121.5390489,7.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:25.000Z,5638.930176,123,7.684000015,25.07761158,121.5388181,8.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:28.000Z,5662.370117,124,7.715000153,25.07762692,121.5385859,9.199999809,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:31.000Z,5684.109863,124,7.738999844,25.0776353,121.5383709,9.399999619,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:34.000Z,5708.189941,124,7.729000092,25.07763287,121.538132,8.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:37.000Z,5728.850098,123,7.431000233,25.07764854,121.5379277,8.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:40.000Z,5752.589844,122,7.335000038,25.07766908,121.5376931,9.399999619,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:43.000Z,5775.959961,120,7.519000053,25.07768241,121.5374617,10,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:46.000Z,5797.430176,117,7.669000149,25.07768995,121.5372487,10.19999981,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:49.000Z,5821.180176,116,7.827000141,25.07768769,121.5370136,9.399999619,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:52.000Z,5845.72998,117,7.899000168,25.07769523,121.5367701,7.800000191,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
Biking,2024-09-04T12:25:39.000Z,2024-09-04T12:41:40.000Z,209.606,1609,8.611000061,24,119,125,Active,Manual,2024-09-04T12:43:55.000Z,5867.640137,118,7.916999817,25.07769364,121.5365526,7,7.676000118,vívosmart 4,3342354080,3218,5,20,0,0,Connect Api,0,0,0,0,en,006-D2449-00
